,Open,High,Low,Close,Volume
2019-02-05,102.04978503986217,102.37736991654448,101.06651991558223,101.96271282379568,79004448
2019-02-06,101.49638326559801,102.0643585308162,101.20581928035611,101.52357062795764,32296148
2019-02-07,101.01684739863444,102.09728840415288,100.41571907736336,100.98427643321457,56018987
2019-02-08,101.1431848747975,102.11739864038024,100.56598738513324,101.37287665660568,48791312
2019-02-11,103.80970042368548,104.05922561903074,102.38970148461532,103.62186520510053,68234366
2019-02-12,103.37933507981262,103.86991321155232,102.4484178070621,103.20341781531427,66606238
2019-02-13,103.22220840716301,103.93786592662336,103.19382488491695,103.51935663479966,44229130
2019-02-14,104.63336940439534,105.2093447855649,103.94298233016707,104.7065497997408,59764996
2019-02-15,105.36000323800128,105.99968110334392,104.53914961205568,105.63331638662446,11205823
2019-02-18,104.90011013821255,105.44373713050776,103.48080350052989,104.71658022850069,17370827
2019-02-19,105.06988784768316,105.9969767982351,103.99641617001312,104.92052109492171,13647106
2019-02-20,106.0939734573653,106.71437810722975,105.44329025875417,105.83869807810798,72780215
2019-02-21,103.94980314557787,104.99497539036122,103.79889580614737,104.11446811524316,43011006
2019-02-22,106.13180604222083,106.66976801677995,105.78896734494145,106.15964372307914,74655925
2019-02-25,108.3127635484139,109.17961963319378,107.9283761095075,108.5181963874649,34907481
2019-02-26,107.31873890889301,108.5409456674184,106.65240522940022,107.40171644322544,31218443
2019-02-27,107.78243069295125,108.17656497162334,107.04774528277144,107.76804802213307,67519911
2019-02-28,108.57397901987228,110.03293139540789,108.08745185591012,108.86574086679192,29416321
2019-03-01,108.17167708025625,108.8267842285302,107.42346858824905,108.03239928425224,62898408
2019-03-04,108.89837518978678,110.01696824542753,107.97407884745033,108.87009507622818,76068475
2019-03-05,109.4071261552976,109.83169628854942,108.53895262127823,109.1916087694469,48298808
2019-03-06,106.72070514316508,107.51354140633563,105.70160245782402,106.86703999700886,34786413
2019-03-07,107.91996288497494,108.71066945491756,106.62496319093992,107.65943495119188,33896819
2019-03-08,106.2673858894791,107.01675163455543,105.4761339256505,105.95036486110284,77948707
2019-03-11,107.77776790091927,108.05202026170326,107.09165089668794,107.50730203776749,11169027
2019-03-12,106.66110567061682,107.73536368655752,105.72231671576544,106.48355979022304,23442455
2019-03-13,106.47857404499965,106.67903801913619,105.0342911803682,106.27938386155766,24708157
2019-03-14,108.59201464887069,108.93653991004483,108.1470165023985,108.54398768394356,63703438
2019-03-15,109.20648247911092,110.32449993320658,108.78828017243364,109.40988385834706,68218442
2019-03-18,107.82082304419659,108.730126117044,106.81527675250642,107.7064125417694,28849783
2019-03-19,106.26766773671424,107.36841317776418,105.43016722880917,106.13218808693016,15920304
2019-03-20,105.54146523031667,105.93422337816524,104.37921452117891,105.23498823316879,18116591
2019-03-21,105.93898034390406,106.25458067541322,105.08534966895985,105.9127343318868,50070382
2019-03-22,106.39060387698055,107.43443528382682,106.10860905946241,106.53674948881049,20136413
2019-03-25,105.36651435533477,105.8406920767204,104.14010609820001,105.25052457975097,78156882
2019-03-26,103.77316806247481,104.18916761025085,102.33038444577588,103.47554601435843,19890107
2019-03-27,103.76414332885925,104.7344472525469,102.72046234092265,103.96549502374074,54156892
2019-03-28,103.62582829669644,104.10555984072214,102.78247148206621,103.73412802186463,66607820
2019-03-29,107.22620377362149,107.98973594286612,106.05509876328293,107.19926612856632,22608303
2019-04-01,107.09944391301813,108.04546050780998,106.23650497133089,107.31178304633853,12781334
2019-04-02,110.01112060736104,111.36589406100443,109.01462450323905,110.32739351646742,75912203
2019-04-03,108.3555463822466,109.41728755210774,107.38187111932362,108.46163284257213,63777392
2019-04-04,106.21742020167414,106.47970323705204,105.03061832519298,105.98507708630112,20862463
2019-04-05,103.98577146653514,104.77765427220919,103.04975816942209,104.27139057560046,68331542
2019-04-08,106.15576059730287,106.75956466181329,105.50767537091754,106.2010474475558,70390892
2019-04-09,109.26186847733938,109.59321366603265,108.33961936418288,109.09024719454074,67933335
2019-04-10,108.1650400490124,108.83339419644993,106.67147254856748,107.87172651408295,33876075
2019-04-11,107.49484915472809,108.46346074985503,106.47042271569029,107.18264193955636,72055432
2019-04-12,105.3229460196348,106.30682372542259,105.05488620930258,105.37227960510033,54745859
2019-04-15,102.87592629742147,103.46667182670701,102.23960058506657,102.59867331092126,31916385
2019-04-16,103.47290582765831,104.45624278626032,102.5194899962603,103.7621413606658,72620644
2019-04-17,104.31559757379746,104.76742283200434,103.6575967247838,104.16190651116557,33864731
2019-04-18,104.3196675508917,105.39774209799486,103.31133969958327,104.23039669599186,77523673
2019-04-19,101.96187351707088,103.3122350967979,100.94845343818776,102.11533948034086,10575985
2019-04-22,104.7154020886756,105.49309703990002,103.73320824540335,104.71080413212837,30470381
2019-04-23,103.74404931056536,104.55864077509898,103.02852415001156,103.97515255033369,61448078
2019-04-24,105.09697026018662,105.90457573607524,104.09863254375443,104.86316913085398,38225967
2019-04-25,102.56379066358001,103.08163805938467,102.03024664995958,102.6513123516185,27725171
2019-04-26,102.48700717311404,103.42241887533218,101.87103761220011,102.4095582218938,48606131
2019-04-29,102.69888152263749,103.9768000048301,101.90240976344877,102.90957264195838,23787190
2019-04-30,103.28500733934465,103.89413520105268,102.5254474172865,103.46742153463808,69951140
2019-05-01,104.06585437839696,104.9830906501374,102.80244626779393,103.75958325032572,21485646
2019-05-02,104.74320913987532,105.8257718685266,103.67081260992629,104.58439581396703,49011805
2019-05-03,103.1624108596773,104.05318837440039,102.56830250021493,102.8772524795661,33932708
2019-05-06,103.10743463568501,104.00445515978474,102.71786946445413,103.23388509980757,19606354
2019-05-07,103.25367842615184,104.00142764292691,103.12823468305093,103.46190821537898,41648475
2019-05-08,103.87590954341961,104.72971980685651,103.27547512228203,103.87399714201983,41510043
2019-05-09,104.0354582871266,104.7441075421274,103.1707322787531,104.0387865198094,55857905
2019-05-10,101.92256517699337,102.61738703643451,101.25448668085166,102.12173533354088,28762902
2019-05-13,100.31316356840365,100.8554771221254,99.41139758825159,100.1729897590719,31250483
2019-05-14,96.86854830940985,97.81906911338378,96.14929982613782,96.94895144802621,59899373
2019-05-15,98.00945978673478,98.55149479550123,97.74794346250376,98.19424255826706,60917132
2019-05-16,99.37035586294809,100.0675317616483,98.69327098242708,99.47063217070782,43143244
2019-05-17,100.8261332205182,101.10614161673683,99.84633397094915,100.78763716099247,22994472
2019-05-20,101.44080775737407,102.29040023224495,100.7939786904136,101.3031544384631,40570807
2019-05-21,98.15149000337328,99.02266697287659,97.73905565593654,98.16215578135662,39562549
2019-05-22,96.72517045467288,97.0549989919712,95.9157331979442,96.71031865693895,70229308
2019-05-23,96.796192681083,98.13962983666504,96.42529878974806,97.00633988060225,41868859
2019-05-24,97.49432403098304,97.56390307276136,96.1367877965648,97.25234603912898,63105972
2019-05-27,97.2258794172284,97.78226230764268,96.27481597730241,96.97642258325155,37152341
2019-05-28,97.67069792897462,98.53771856288954,96.4320603816254,97.56332368209749,13252469
2019-05-29,97.34661975237951,98.61436182137292,96.4832779994198,97.62917925023068,58854844
2019-05-30,97.8768831032937,98.17887582344476,97.220654794289,97.85511569317498,76232703
2019-05-31,97.045215288263,98.05199912808509,96.07112266189884,96.9700330802748,56685225
2019-06-03,98.75042306651063,99.56744301927895,97.93468787852908,98.45820646084621,43161500
2019-06-04,98.16429604008728,98.66111024593195,97.48783136139896,97.87298671300006,28267091
2019-06-05,96.19277170308948,96.69123904938111,94.95539156355383,95.98681592019236,41626203
2019-06-06,94.68214297526208,95.25370301105055,94.41042504308008,94.93057763049096,54584858
2019-06-07,94.73986159247218,95.24420460057028,93.78662565510054,94.48290038401396,62044075
2019-06-10,96.01502126660635,96.59153246651462,94.895580874163,95.95016207706213,71605299
2019-06-11,96.1105012931253,96.89238427843456,95.3486643958402,95.93730370025222,39903721
2019-06-12,95.66434613581973,96.35272782286303,95.09406462598429,95.7176458274839,17506405
2019-06-13,93.88683256094845,94.84873094261502,93.29684402049787,93.98852656510866,25374771
2019-06-14,95.12905052960592,95.52232545538753,94.80161794440806,95.15003445454765,41934644
2019-06-17,94.07145686405205,94.66680993907579,93.58204514869952,94.27119423230982,51522028
2019-06-18,94.09616436875447,94.5778788879384,93.8863606946626,94.17693080291461,13404469
2019-06-19,96.54617661801635,96.66795205643615,95.62491649229786,96.33946055593812,67903052
2019-06-20,96.85677149537783,97.89060594174939,96.06179155149422,97.12603371527514,44608290
2019-06-21,94.63134014064555,95.79210098292646,94.093556741705,94.8299835150317,59165869
2019-06-24,92.18442139961859,93.17699158710343,91.4351445349065,92.39223954509409,17355483
2019-06-25,92.29561339398339,93.10423702456454,91.73743084911641,92.3493188396466,11644590
2019-06-26,91.00047313914774,91.55789002211029,90.20715501802968,90.72992363774702,20302318
2019-06-27,91.48304433634935,92.21787298411968,90.9491797425493,91.662689680427,78580345
2019-06-28,91.57149187115613,92.34092718076262,90.74618180289158,91.7666891721583,26296715
2019-07-01,92.26984473802773,92.57708525267905,91.32435165041387,92.0406327859675,77536395
2019-07-02,91.32446115120783,91.97290144855411,90.08900517182232,91.11559658653057,51188643
2019-07-03,93.31111604780686,93.99058496450917,93.02531297885427,93.57373614499019,34622730
2019-07-04,97.84628724488876,98.0032883137794,97.22131605693649,97.69873911526486,60640468
2019-07-05,97.43078630425272,98.15431188682672,97.01501107614678,97.33998812703746,74720457
2019-07-08,98.06304881527416,99.0298670488532,96.86201663547955,97.90576859663427,30995488
2019-07-09,98.09473991276366,98.93030477550407,97.3908642069268,98.09797570109873,55395536
2019-07-10,98.0537076720114,98.74764887784023,97.09165254603506,97.765468156009,56717378
2019-07-11,96.33673413304531,97.47585789187606,96.24392042004152,96.60112347586161,26061048
2019-07-12,94.93769265522488,95.80021868701104,94.4849975155872,95.08924308396762,33193130
2019-07-15,93.47191115754373,94.4152783244205,92.53009346265264,93.52996746037576,66830184
2019-07-16,94.11892245493925,95.12801850087874,93.38725623472664,94.14729207976482,16260518
2019-07-17,93.69926917941994,93.93240139231754,92.8921844519692,93.46297567157616,59260394
2019-07-18,89.99471482050481,90.50436472445932,89.44977106269776,89.96232602751967,60872993
2019-07-19,90.36262944719472,91.06420999167328,90.2264427173423,90.60993422384502,66934948
2019-07-22,90.55314917181248,91.24376136388706,89.66318857801163,90.60323665418865,36837887
2019-07-23,92.4519314080618,93.51257572648683,92.1804431194738,92.49827836655957,68214921
2019-07-24,93.32387038726583,93.63227670493502,91.99671419108215,93.06394784077507,48004775
2019-07-25,91.12222795313286,91.64814757426153,90.7815130229337,91.06802585363458,52058904
2019-07-26,88.18837837517515,89.0633238197336,87.73951188254536,88.11665965955655,64742217
2019-07-29,87.32599885842647,87.88058225564134,86.68610125143367,87.21440643917487,45764930
2019-07-30,86.58372303140439,87.11957045631358,85.97816127344223,86.44366390432971,79122612
2019-07-31,87.79023569839383,88.66189256939295,86.72391476000719,87.71915630277815,54910066
2019-08-01,87.61298022444686,88.4020030235093,86.73109255775988,87.75134952655405,44593049
2019-08-02,89.50140556377151,90.11666637113899,88.31116774455992,89.30098954206252,41853298
2019-08-05,87.70964082736583,87.91793155943472,86.60546875440943,87.58765585219676,18227890
2019-08-06,89.03853110021288,89.31917061486566,88.28059609222096,88.90950359163226,62015598
2019-08-07,90.18911893545008,90.5182346549567,89.01651533506575,89.92121302947041,21814513
2019-08-08,87.44183926811809,87.93397736120247,86.91174021885202,87.28340598992689,73473936
2019-08-09,89.25278217020681,90.1183148750087,88.36529416359562,89.07686352250427,40164087
2019-08-12,89.48815600403968,90.29382211889151,88.73412723537425,89.24643799782149,35468973
2019-08-13,89.62970438873309,90.77523675440038,89.26765403343785,89.81771046108081,56231882
2019-08-14,88.70312319943308,89.22240060390055,87.89523190932996,88.7043327487517,43517578
2019-08-15,90.50641443061713,91.51894991364509,89.57511068378653,90.4626845751636,45058571
2019-08-16,88.8211489041182,89.73057990603988,88.11931599944667,88.9122257535481,76194479
2019-08-19,90.2573816720184,90.66271816258477,89.63888934942206,90.07395326639993,38034424
2019-08-20,91.37879300218738,92.08500377304354,90.62172141604324,91.23514165406546,36273335
2019-08-21,90.0758467966518,90.23987426171307,89.08241523601929,89.95662741803295,50952791
2019-08-22,92.99602006282788,93.11956830960793,92.28928659735305,92.71944753444926,76803057
2019-08-23,92.9541548374778,94.06292165500724,92.0173625399074,93.08854786871527,29799523
2019-08-26,94.18597672560628,94.88172696362747,93.51630986680452,94.05310381359334,42401680
2019-08-27,91.99747438244962,92.54646792438959,91.22893272371702,91.9691086400264,78167810
2019-08-28,94.87839321287711,95.6979296981513,94.47030722184186,94.98497251704437,72696968
2019-08-29,93.11281157665223,94.34280009528317,92.96199972400089,93.30282079090223,77508857
2019-08-30,95.02082935108258,95.6188856928149,94.29801280231001,94.79566093116189,11704049
2019-09-02,93.49188402201086,94.05350567746137,92.68877706567298,93.43836879443063,20879507
2019-09-03,92.80169777832089,92.99928983763732,91.63552171068858,92.62112335596896,16956530
2019-09-04,93.79584636338122,94.29954790240049,93.32559647112161,93.77033427753541,11707346
2019-09-05,95.11439075677232,96.39918593460813,94.52621263339161,95.27446495967513,31570580
2019-09-06,93.43045706048979,94.17030417554793,92.46274385388828,93.5216132429223,22179151
2019-09-09,95.04387528956896,95.80070795239835,94.58565344602319,95.11147738379859,56453710
2019-09-10,96.93667668899509,97.38613488478704,95.75633797121036,96.66238664277672,19084953
2019-09-11,95.07674883090736,96.40445362469951,94.25724692710645,95.35960452127956,69342187
2019-09-12,98.00755119139288,98.54711372637328,97.34408802733147,97.72278736639824,60235992
2019-09-13,95.93400701635251,96.54242441000314,94.92626078535244,95.65824631174445,11377189
2019-09-16,95.09560931665813,95.43009350954117,93.91534842159616,94.81335897859785,34314906
2019-09-17,95.53138912279769,95.8564573610316,95.01429582670076,95.54481039083386,79369265
2019-09-18,94.63911333129808,95.45036432079308,93.9964347736577,94.37647739088732,44315212
2019-09-19,94.73869728912518,95.89225283935633,93.66076431118965,94.79807927133514,20890082
2019-09-20,94.91853612166346,96.28779407553745,94.63610087303626,95.18908571621225,50947218
2019-09-23,94.81274955792645,96.06132736427875,94.4857705631294,94.96982174937638,70293912
2019-09-24,96.46819784642015,97.20569474260117,95.23838558470821,96.21114308200687,61391591
2019-09-25,95.65022954685803,96.80894772988701,95.20166293773073,95.93009714808903,33340363
2019-09-26,96.33857544043374,97.33296063675985,95.23364648652664,96.31199671831422,51780585
2019-09-27,97.78198207329442,98.8555562797844,97.51407535288405,98.0316088274412,28378648
2019-09-30,99.12362578111961,99.668606821019,98.8168141486627,99.25082767943695,71337888
2019-10-01,100.22984677304667,101.13338733564987,99.37026834429511,100.47817283948662,27102267
2019-10-02,99.02354722135038,99.97059373294897,98.3507443238824,98.81039622830481,66425339
2019-10-03,99.69554459510275,100.2549113933197,99.13732599523388,99.6410982819191,33027443
2019-10-04,98.62324299716306,99.44946910785228,97.51242527130535,98.38587342213278,31631018
2019-10-07,96.67022919410637,96.9317923704977,96.00226646308923,96.56110363717919,48939778
2019-10-08,96.77828104537485,97.08531146936666,95.34751484645325,96.50553952272449,72217540
2019-10-09,95.258595123296,95.83957277339887,94.90872274776666,95.25294986877373,52637495
2019-10-10,96.51777288994315,96.77161179202119,95.75795963849589,96.43751147002453,20358041
2019-10-11,97.71655862636682,98.0695442679849,97.04508395865787,97.67183928961133,25199102
2019-10-14,94.96225012527137,95.42123883941963,94.39967596721829,94.97121896247978,53430964
2019-10-15,94.04025677013179,94.83461953125543,93.19344838998883,93.84545648269628,34968744
2019-10-16,91.93844934523847,92.18678657202038,91.46480006674176,91.85879391731798,24291476
2019-10-17,91.4341783792452,91.7883424377595,90.67476799514696,91.26917524781275,60107599
2019-10-18,92.09838928694003,92.22465946772407,91.58827224384997,91.94041876543679,43123303
2019-10-21,91.482799805731,92.50146261622683,91.03321707074942,91.6526990752408,17465622
2019-10-22,90.97280453688835,91.67100550428053,89.9402038299314,90.89091353298915,58293340
2019-10-23,92.56017238654282,93.54372618868311,92.3769595034068,92.72727731504779,29420089
2019-10-24,89.6658177410217,90.19185027251075,89.09535530576595,89.62101414646544,47994564
2019-10-25,91.44218782844392,91.79019399436807,90.82364947219179,91.34494126347084,18333130
2019-10-28,90.91795880349578,91.50711977568344,90.36373309688231,90.6475200467776,54813748
2019-10-29,90.33149862576427,91.51970652100484,89.56092476661038,90.5866584265901,56416172
2019-10-30,89.69732402326429,90.29976995336862,89.1856805761884,89.91785165788498,22303987
2019-10-31,91.83548319676858,92.74874504669918,91.1624300120469,92.06913992643022,48918797
2019-11-01,90.37476859522576,90.9036274674719,89.85784139737714,90.42991567710033,77324456
2019-11-04,90.6656763400785,90.89945383101185,90.06226151619623,90.49107108839603,44009673
2019-11-05,91.44383638185336,92.1323213536669,90.95401893325449,91.2554542801746,29714857
2019-11-06,89.24796236501373,89.82020940604524,88.41641548445683,89.12124286838304,49128074
2019-11-07,88.1533303181335,88.37885355813333,87.51087318386641,87.94391216669133,74254610
2019-11-08,87.69923408449897,88.30086237684533,87.46362564480536,87.79254354088499,48250816
2019-11-11,86.46177992713754,87.69006110635515,86.16890193895131,86.67596248275845,19297710
2019-11-12,85.43775655098595,86.57617384456186,84.824025628148,85.66486110791516,57632051
2019-11-13,85.4392286330524,86.19008196968555,84.70241025709133,85.25909353418155,46625260
2019-11-14,86.25604688818886,86.75197962571102,85.85524739900426,86.13695240747069,13817935
2019-11-15,85.84031046938524,86.47670809661697,85.47131861661171,85.7381370314453,79883401
2019-11-18,87.09606638681419,87.7370874656409,86.63777722882189,87.17992841879075,40735632
2019-11-19,85.86591317549275,86.24571217805305,85.58264853383263,85.92783009477881,61779824
2019-11-20,84.60334759807822,84.92910087692238,83.5111140418019,84.3714374164792,53856807
2019-11-21,86.6609608521602,87.61351782489092,86.03813455380134,86.88836260151949,11321918
2019-11-22,86.21944889338756,86.55876074751482,85.7833427697292,86.07807508735203,78691110
2019-11-25,84.34775567007411,85.34198110390635,83.53365595237776,84.44420784915604,50134982
2019-11-26,82.07970121108968,82.6661882039813,81.46121345131401,82.30733633040326,31226336
2019-11-27,83.80906362040511,84.21484149761861,82.9997673391221,83.68726344783148,70796747
2019-11-28,83.21704423548478,83.64510292888106,82.74395697839154,83.30155605368383,26059246
2019-11-29,83.13731020459336,83.57823184658861,82.48152174471409,83.02664522523541,48680463
2019-12-02,82.97328663251177,83.14822738864743,82.09336079726637,82.87003667444414,63055821
2019-12-03,84.19844053865484,84.63990381983118,83.86818247100312,84.18087020198142,72905586
2019-12-04,84.13625841755288,84.55140075799268,83.68029706218518,83.99646823812583,35770099
2019-12-05,87.08822381116899,87.68163819406558,86.30849994143394,87.04589948824595,57453878
2019-12-06,87.15263175103745,87.95314652378691,86.55825725899247,87.26434572366388,62895074
2019-12-09,88.83426530514298,89.1953338612385,88.2060042073654,88.70965557880407,40955161
2019-12-10,89.88059199155668,90.52491890303233,89.29058298380403,89.83254605186735,37611038
2019-12-11,89.56572466328133,90.50934254760945,89.05947987906798,89.82835008925714,48259443
2019-12-12,89.30013764384401,89.6062118682109,88.34855651020845,89.08545372097768,46172880
2019-12-13,89.5994647680729,90.51294468006868,88.78061450739813,89.57493362358247,10438343
2019-12-16,90.50782620662983,91.02249258033986,89.41570356208894,90.30808606971841,72012633
2019-12-17,89.78626393182819,90.11717505728245,88.87494525870527,89.58054927424709,73084910
2019-12-18,89.819584418552,90.88485932090028,89.32614195905091,89.84925264713016,57637305
2019-12-19,91.58086285056275,92.54791705477021,91.08925559582,91.57665398949531,22799565
2019-12-20,94.46411101079342,95.63121596287706,94.04025701382565,94.51188428017213,43274525
2019-12-23,95.74971969598846,96.6628251551148,94.95245404049206,95.77877699892116,23844015
2019-12-24,98.77559875807782,99.17303065209771,98.03760229636933,98.54196728759875,57641911
2019-12-25,97.8337177038943,98.20473500639561,96.49861773561622,97.66486842063209,71784115
2019-12-26,98.52662157813292,99.63365531059496,97.98689472280026,98.74790041005834,39863201
2019-12-27,100.86768034068604,101.99317377896118,100.31159093952486,100.80096555536097,47031355
2019-12-30,99.80057616542926,100.36426878461207,98.87468301537358,99.50450649232184,11307090
2019-12-31,98.88842780862528,99.91244650512236,98.06745840167873,98.83176714069926,10068866
2020-01-01,101.66686255346265,102.09787205281489,100.86370434860476,101.49277911894649,66483139
2020-01-02,100.23067089575763,100.73584136082054,99.68510856915022,100.06912242264364,63053066
2020-01-03,98.03707491295953,99.21993220931206,97.44788519247057,98.12520064980475,13097937
2020-01-06,100.37315034013889,101.43598620270356,99.96803191075581,100.4503870630136,57530539
2020-01-07,102.45861372179974,103.53178084525926,101.9963503541987,102.3210473168601,23133815
2020-01-08,103.03792226178987,104.06551716105008,102.45577985234469,103.0379324430062,41358373
2020-01-09,103.06242472058409,103.74371043826578,102.31414842231837,103.01880406024632,30560130
2020-01-10,102.52537072215537,103.19115837402687,101.2003787393982,102.39456834314241,63692578
2020-01-13,103.05130444434417,104.02240788712162,101.99213988819504,102.87996299328636,36273830
2020-01-14,105.25523016061456,106.23921258189249,104.67130359016073,105.39972269670092,75637016
2020-01-15,105.60619251888231,106.39122325879926,105.31982548254855,105.83047241868239,24772583
2020-01-16,109.24497887693532,110.13860599298674,108.50032796151342,109.38162191232846,19738565
2020-01-17,107.97708030308898,108.79784325983495,107.60946677443181,107.97219672597002,28365877
2020-01-20,107.89202343686233,108.41230013143296,106.96254835886747,107.99431047440775,71449319
2020-01-21,107.48945582226332,108.48694519454263,106.87604240943963,107.4453842449088,59632627
2020-01-22,105.48014547245592,106.18488908339162,104.89320966079065,105.76350766029807,72825352
2020-01-23,105.57987617051559,106.27515889809621,104.76858388125626,105.57369984834092,26749158
2020-01-24,106.20559816998293,107.37836702452972,105.78199178573635,106.28978930854578,61709929
2020-01-27,107.2047606727012,107.95505216515177,106.18201880460596,107.18246666289751,19007802
2020-01-28,110.73329394107716,111.95668364341219,109.55189698261553,110.78478669560772,59369451
2020-01-29,111.47061226918875,112.29339165501358,110.79834831508911,111.61511420713298,29680276
2020-01-30,113.88967737600714,114.93425535805007,112.7915397598095,113.61420299040302,64196883
2020-01-31,113.56856341021435,114.3396334944954,113.23471271332853,113.78377518834812,23608933
2020-02-03,116.86955219618653,117.13294477049924,116.35899975618159,116.74251375697303,32330850
2020-02-04,121.38801369142666,122.39345445906407,119.68682682229695,121.07951902608797,56596794
2020-02-05,122.1372950926341,123.30194653588957,121.2939111343205,122.10896340048255,26609051
2020-02-06,120.63624860295079,120.97680810237668,119.6580537521184,120.36441148571423,62079814
2020-02-07,119.16849309019744,120.85417973122728,119.06375888491704,119.43733352474753,35731818
2020-02-10,119.99901982784006,120.905980844991,119.58147719438647,120.00349204339476,65416759
2020-02-11,120.85729043980639,122.2858822492115,120.21294348065427,120.88846132611788,61336811
2020-02-12,121.86197349615583,123.14488957256783,121.32998603045988,122.22268774488643,21865313
2020-02-13,123.08893483801961,124.02316893092802,121.83228241355789,123.13085547062023,23814689
2020-02-14,123.10852689749083,124.07298674711369,122.15287361243239,123.20534430123944,34792308
2020-02-17,122.2206143883079,122.83049541828093,121.2740400399302,122.09622368761845,53865375
2020-02-18,123.21774229400022,123.85351685503748,122.22190637972166,122.89453229522485,29078209
2020-02-19,126.11106539228958,127.31946909598949,125.63113606076223,126.42526421893945,12230115
2020-02-20,128.3055576326001,128.866302642942,127.72273538661442,128.43850968725752,76512024
2020-02-21,129.49407889948495,130.22979114757132,128.4834248519078,129.53755320181887,58074162
2020-02-24,131.58399660938912,132.26670544189363,130.90188352304304,131.61938744794008,36540734
2020-02-25,131.17022000684307,132.36950757150512,129.55225520182748,130.95429492745046,78552695
2020-02-26,129.98053490670029,131.11557973177344,128.6546604581191,130.0246946743038,44884825
2020-02-27,128.27373699265783,129.90875789827757,127.28354344956499,128.6386890946632,79248428
2020-02-28,128.62332171646014,129.95300102541015,127.94981926006153,128.46138014466752,61616245
2020-03-02,128.00950816093584,128.83804081620775,126.26943843344182,127.71461789611222,60491156
2020-03-03,130.12633327552984,131.6564993176792,129.49269003513115,130.1154779656136,20287324
2020-03-04,129.31858742367297,130.00612753796813,127.97633007630773,129.25568499848487,59283506
2020-03-05,127.51413765901884,128.3700585785826,126.77794431858712,127.77254246801633,35831703
2020-03-06,131.39562343115935,132.48881641787796,131.12182662511225,131.61622859438276,45990619
2020-03-09,130.58566629200513,131.7400723396171,129.91370341846186,130.79349435100332,31763210
2020-03-10,131.10610966230948,132.6110205732815,129.83471833518274,131.16061321257627,25801366
2020-03-11,132.45699769525308,133.1797592885689,130.86999299872778,132.11760456929795,59137056
2020-03-12,129.965986369994,130.6805655813832,129.46611297952154,129.949000917975,73133647
2020-03-13,132.20122672606655,133.7284767524543,131.3657194494968,132.44590916996782,72083419
2020-03-16,133.59684634569055,134.79501609342,132.8859608097514,133.78460951119047,47469420
2020-03-17,136.92190449380595,137.62824178501745,135.94021690267803,137.01725614809317,24668540
2020-03-18,135.79655228785876,136.8077365019306,134.53001675651487,135.69619764189827,70875685
2020-03-19,135.91715791815778,137.48924556789248,134.60771120246875,135.9660786603718,16826491
2020-03-20,136.02656942643003,137.5549892002826,135.32164031599987,136.11440826477414,14300321
2020-03-23,136.775704804257,137.8548451399053,135.96573365102788,136.72260562682627,33044920
2020-03-24,133.63132264599074,134.69436795649145,132.56368592742115,133.83863736092817,18906242
2020-03-25,133.78949657080472,134.63576472989723,133.47130085123996,134.1283827088781,17101445
2020-03-26,130.97976811281978,132.30386893777262,130.78855929640213,131.354590289765,58848247
2020-03-27,131.9313766807168,133.41929765711092,131.63785581910614,132.12857130886036,14751884
2020-03-30,127.72663060627556,128.83967432883654,126.68967754598421,128.0403868900182,17097379
